Tên công việc,Tên công ty,Nơi làm việc,Địa chỉ cụ thể,Cấp bậc,Mức lương (VND),Ngày đăng tin,Ngày hết hạn,Link
Registration Executive,CÔNG TY TNHH AB AGRI VIỆT NAM,Hồ Chí Minh,"Floor 6A2 Viettel Complex Building, 285 Cach Mang Thang 8, Hoa Hung Ward",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/registration-executive-1963961-jv
Interior Designer,"China Construction Shenzhen Decoration Co.,Ltd",Hà Nội,"Tasco building-Me Tri new urban area-Pham Hung-Me Tri ward, Nam Tu Liem",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/interior-designer-1963944-jv
Sales Management Assistant,Lotte Mall West Lake Hanoi,Hà Nội,"LOTTE MALL West Lake Hanoi, 683 Lạc Long Quân, Phú Thượng, Tây Hồ, Hà Nội",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/sales-management-assistant--1963977-jv
3D Design & Implementation Specialist (Remote),Clo Virtual Fashion,Hà Nội,Remote,Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/3d-design-implementation-specialist-remote-1963975-jv
Chuyên Viên Vận Hành Kinh Doanh,Công Ty Cổ Phần Phát Triển Kinh Doanh Thịnh Phát - Đối Tác Chiến Lược Của Ngân Hàng VPBank,Hà Nội,"Tầng 22, 24 Tháp C tòa nhà Central Point, 219 Trung Kính, Hà Nội",Trưởng phòng,17.000 - 20.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/chuyen-vien-van-hanh-kinh-doanh-1963986-jv
Marketing Manager,Công Ty TNHH Magic Education,Hồ Chí Minh,"299 Đường Tân Sơn, phường 12, Tân Bình, Hồ Chí Minh, Việt Nam",Trưởng phòng,25.000.000 - 35.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/marketing-manager-1962597-jv
FA Technician,Công Ty TNHH Techtronic Industries Việt Nam Manufacturing,Hồ Chí Minh,"Lô A3.1, Khu A3, Đường D2&N2, Khu công nghiệp Tân Phú Trung, Xã Củ Chi, Thành phố Hồ Chí Minh, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/fa-technician-1963954-jv
Kỹ Sư QS Xây Dựng,Công ty TNHH DK BUILD,Đồng Nai,Sân bay quốc tế Long Thành,Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/ky-su-qs-xay-dung-1963966-jv
Environment Engineer,Samsung Electronics HCMC CE Complex,Hồ Chí Minh,"Lot I-11, Road D2, Saigon Hi-Tech Park, Tang Nhon Phu B Ward, Thu Duc City",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/environment-engineer--1963990-jv
Chuyên Viên Đấu Thầu / Bidding Specialist,"China Construction Shenzhen Decoration Co.,Ltd",Hà Nội,"Tasco building-Me Tri new urban area-Pham Hung-Me Tri ward, Nam Tu Liem",Nhân viên,25.000.000 - 35.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/chuyen-vien-djau-thau-bidding-specialist-1963945-jv
Registration Executive,CÔNG TY TNHH AB AGRI VIỆT NAM,Hồ Chí Minh,"Floor 6A2 Viettel Complex Building, 285 Cach Mang Thang 8, Hoa Hung Ward",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/registration-executive-1963961-jv
Interior Designer,"China Construction Shenzhen Decoration Co.,Ltd",Hà Nội,"Tasco building-Me Tri new urban area-Pham Hung-Me Tri ward, Nam Tu Liem",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/interior-designer-1963944-jv
Sales Management Assistant,Lotte Mall West Lake Hanoi,Hà Nội,"LOTTE MALL West Lake Hanoi, 683 Lạc Long Quân, Phú Thượng, Tây Hồ, Hà Nội",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/sales-management-assistant--1963977-jv
3D Design & Implementation Specialist (Remote),Clo Virtual Fashion,Hà Nội,Remote,Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/3d-design-implementation-specialist-remote-1963975-jv
Chuyên Viên Vận Hành Kinh Doanh,Công Ty Cổ Phần Phát Triển Kinh Doanh Thịnh Phát - Đối Tác Chiến Lược Của Ngân Hàng VPBank,Hà Nội,"Tầng 22, 24 Tháp C tòa nhà Central Point, 219 Trung Kính, Hà Nội",Trưởng phòng,17.000.000 - 20.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/chuyen-vien-van-hanh-kinh-doanh-1963986-jv
Marketing Manager,Công Ty TNHH Magic Education,Hồ Chí Minh,"299 Đường Tân Sơn, phường 12, Tân Bình, Hồ Chí Minh, Việt Nam",Trưởng phòng,25.000.000 - 35.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/marketing-manager-1962597-jv
FA Technician,Công Ty TNHH Techtronic Industries Việt Nam Manufacturing,Hồ Chí Minh,"Lô A3.1, Khu A3, Đường D2&N2, Khu công nghiệp Tân Phú Trung, Xã Củ Chi, Thành phố Hồ Chí Minh, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/fa-technician-1963954-jv
Kỹ Sư QS Xây Dựng,Công ty TNHH DK BUILD,Đồng Nai,Sân bay quốc tế Long Thành,Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/ky-su-qs-xay-dung-1963966-jv
Environment Engineer,Samsung Electronics HCMC CE Complex,Hồ Chí Minh,"Lot I-11, Road D2, Saigon Hi-Tech Park, Tang Nhon Phu B Ward, Thu Duc City",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/environment-engineer--1963990-jv
Chuyên Viên Đấu Thầu / Bidding Specialist,"China Construction Shenzhen Decoration Co.,Ltd",Hà Nội,"Tasco building-Me Tri new urban area-Pham Hung-Me Tri ward, Nam Tu Liem",Nhân viên,25.000.000 - 35.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/chuyen-vien-djau-thau-bidding-specialist-1963945-jv
Registration Executive,CÔNG TY TNHH AB AGRI VIỆT NAM,Hồ Chí Minh,"Floor 6A2 Viettel Complex Building, 285 Cach Mang Thang 8, Hoa Hung Ward",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/registration-executive-1963961-jv
Interior Designer,"China Construction Shenzhen Decoration Co.,Ltd",Hà Nội,"Tasco building-Me Tri new urban area-Pham Hung-Me Tri ward, Nam Tu Liem",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/interior-designer-1963944-jv
Sales Management Assistant,Lotte Mall West Lake Hanoi,Hà Nội,"LOTTE MALL West Lake Hanoi, 683 Lạc Long Quân, Phú Thượng, Tây Hồ, Hà Nội",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/sales-management-assistant--1963977-jv
3D Design & Implementation Specialist (Remote),Clo Virtual Fashion,Hà Nội,Remote,Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/3d-design-implementation-specialist-remote-1963975-jv
Chuyên Viên Vận Hành Kinh Doanh,Công Ty Cổ Phần Phát Triển Kinh Doanh Thịnh Phát - Đối Tác Chiến Lược Của Ngân Hàng VPBank,Hà Nội,"Tầng 22, 24 Tháp C tòa nhà Central Point, 219 Trung Kính, Hà Nội",Trưởng phòng,17.000.000 - 20.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/chuyen-vien-van-hanh-kinh-doanh-1963986-jv
Marketing Manager,Công Ty TNHH Magic Education,Hồ Chí Minh,"299 Đường Tân Sơn, phường 12, Tân Bình, Hồ Chí Minh, Việt Nam",Trưởng phòng,25.000.000 - 35.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/marketing-manager-1962597-jv
FA Technician,Công Ty TNHH Techtronic Industries Việt Nam Manufacturing,Hồ Chí Minh,"Lô A3.1, Khu A3, Đường D2&N2, Khu công nghiệp Tân Phú Trung, Xã Củ Chi, Thành phố Hồ Chí Minh, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/fa-technician-1963954-jv
Kỹ Sư QS Xây Dựng,Công ty TNHH DK BUILD,Đồng Nai,Sân bay quốc tế Long Thành,Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/ky-su-qs-xay-dung-1963966-jv
Environment Engineer,Samsung Electronics HCMC CE Complex,Hồ Chí Minh,"Lot I-11, Road D2, Saigon Hi-Tech Park, Tang Nhon Phu B Ward, Thu Duc City",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/environment-engineer--1963990-jv
Chuyên Viên Đấu Thầu / Bidding Specialist,"China Construction Shenzhen Decoration Co.,Ltd",Hà Nội,"Tasco building-Me Tri new urban area-Pham Hung-Me Tri ward, Nam Tu Liem",Nhân viên,25.000.000 - 35.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/chuyen-vien-djau-thau-bidding-specialist-1963945-jv
Registration Executive,CÔNG TY TNHH AB AGRI VIỆT NAM,Hồ Chí Minh,"Floor 6A2 Viettel Complex Building, 285 Cach Mang Thang 8, Hoa Hung Ward",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/registration-executive-1963961-jv
Interior Designer,"China Construction Shenzhen Decoration Co.,Ltd",Hà Nội,"Tasco building-Me Tri new urban area-Pham Hung-Me Tri ward, Nam Tu Liem",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/interior-designer-1963944-jv
Sales Management Assistant,Lotte Mall West Lake Hanoi,Hà Nội,"LOTTE MALL West Lake Hanoi, 683 Lạc Long Quân, Phú Thượng, Tây Hồ, Hà Nội",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/sales-management-assistant--1963977-jv
3D Design & Implementation Specialist (Remote),Clo Virtual Fashion,Hà Nội,Remote,Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/3d-design-implementation-specialist-remote-1963975-jv
Chuyên Viên Vận Hành Kinh Doanh,Công Ty Cổ Phần Phát Triển Kinh Doanh Thịnh Phát - Đối Tác Chiến Lược Của Ngân Hàng VPBank,Hà Nội,"Tầng 22, 24 Tháp C tòa nhà Central Point, 219 Trung Kính, Hà Nội",Trưởng phòng,17.000.000 - 20.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/chuyen-vien-van-hanh-kinh-doanh-1963986-jv
Marketing Manager,Công Ty TNHH Magic Education,Hồ Chí Minh,"299 Đường Tân Sơn, phường 12, Tân Bình, Hồ Chí Minh, Việt Nam",Trưởng phòng,25.000.000 - 35.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/marketing-manager-1962597-jv
FA Technician,Công Ty TNHH Techtronic Industries Việt Nam Manufacturing,Hồ Chí Minh,"Lô A3.1, Khu A3, Đường D2&N2, Khu công nghiệp Tân Phú Trung, Xã Củ Chi, Thành phố Hồ Chí Minh, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/fa-technician-1963954-jv
Kỹ Sư QS Xây Dựng,Công ty TNHH DK BUILD,Đồng Nai,Sân bay quốc tế Long Thành,Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/ky-su-qs-xay-dung-1963966-jv
Environment Engineer,Samsung Electronics HCMC CE Complex,Hồ Chí Minh,"Lot I-11, Road D2, Saigon Hi-Tech Park, Tang Nhon Phu B Ward, Thu Duc City",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/environment-engineer--1963990-jv
Chuyên Viên Đấu Thầu / Bidding Specialist,"China Construction Shenzhen Decoration Co.,Ltd",Hà Nội,"Tasco building-Me Tri new urban area-Pham Hung-Me Tri ward, Nam Tu Liem",Nhân viên,25.000.000 - 35.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/chuyen-vien-djau-thau-bidding-specialist-1963945-jv
Registration Executive,CÔNG TY TNHH AB AGRI VIỆT NAM,Hồ Chí Minh,"Floor 6A2 Viettel Complex Building, 285 Cach Mang Thang 8, Hoa Hung Ward",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/registration-executive-1963961-jv
Interior Designer,"China Construction Shenzhen Decoration Co.,Ltd",Hà Nội,"Tasco building-Me Tri new urban area-Pham Hung-Me Tri ward, Nam Tu Liem",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/interior-designer-1963944-jv
Sales Management Assistant,Lotte Mall West Lake Hanoi,Hà Nội,"LOTTE MALL West Lake Hanoi, 683 Lạc Long Quân, Phú Thượng, Tây Hồ, Hà Nội",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/sales-management-assistant--1963977-jv
3D Design & Implementation Specialist (Remote),Clo Virtual Fashion,Hà Nội,Remote,Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/3d-design-implementation-specialist-remote-1963975-jv
Chuyên Viên Vận Hành Kinh Doanh,Công Ty Cổ Phần Phát Triển Kinh Doanh Thịnh Phát - Đối Tác Chiến Lược Của Ngân Hàng VPBank,Hà Nội,"Tầng 22, 24 Tháp C tòa nhà Central Point, 219 Trung Kính, Hà Nội",Trưởng phòng,17.000.000 - 20.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/chuyen-vien-van-hanh-kinh-doanh-1963986-jv
Marketing Manager,Công Ty TNHH Magic Education,Hồ Chí Minh,"299 Đường Tân Sơn, phường 12, Tân Bình, Hồ Chí Minh, Việt Nam",Trưởng phòng,25.000.000 - 35.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/marketing-manager-1962597-jv
FA Technician,Công Ty TNHH Techtronic Industries Việt Nam Manufacturing,Hồ Chí Minh,"Lô A3.1, Khu A3, Đường D2&N2, Khu công nghiệp Tân Phú Trung, Xã Củ Chi, Thành phố Hồ Chí Minh, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/fa-technician-1963954-jv
Kỹ Sư QS Xây Dựng,Công ty TNHH DK BUILD,Đồng Nai,Sân bay quốc tế Long Thành,Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/ky-su-qs-xay-dung-1963966-jv
Environment Engineer,Samsung Electronics HCMC CE Complex,Hồ Chí Minh,"Lot I-11, Road D2, Saigon Hi-Tech Park, Tang Nhon Phu B Ward, Thu Duc City",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/environment-engineer--1963990-jv
Chuyên Viên Đấu Thầu / Bidding Specialist,"China Construction Shenzhen Decoration Co.,Ltd",Hà Nội,"Tasco building-Me Tri new urban area-Pham Hung-Me Tri ward, Nam Tu Liem",Nhân viên,25.000.000 - 35.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/chuyen-vien-djau-thau-bidding-specialist-1963945-jv
Registration Executive,CÔNG TY TNHH AB AGRI VIỆT NAM,Hồ Chí Minh,"Floor 6A2 Viettel Complex Building, 285 Cach Mang Thang 8, Hoa Hung Ward",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/registration-executive-1963961-jv
Interior Designer,"China Construction Shenzhen Decoration Co.,Ltd",Hà Nội,"Tasco building-Me Tri new urban area-Pham Hung-Me Tri ward, Nam Tu Liem",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/interior-designer-1963944-jv
Sales Management Assistant,Lotte Mall West Lake Hanoi,Hà Nội,"LOTTE MALL West Lake Hanoi, 683 Lạc Long Quân, Phú Thượng, Tây Hồ, Hà Nội",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/sales-management-assistant--1963977-jv
3D Design & Implementation Specialist (Remote),Clo Virtual Fashion,Hà Nội,Remote,Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/3d-design-implementation-specialist-remote-1963975-jv
Chuyên Viên Vận Hành Kinh Doanh,Công Ty Cổ Phần Phát Triển Kinh Doanh Thịnh Phát - Đối Tác Chiến Lược Của Ngân Hàng VPBank,Hà Nội,"Tầng 22, 24 Tháp C tòa nhà Central Point, 219 Trung Kính, Hà Nội",Trưởng phòng,17.000.000 - 20.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/chuyen-vien-van-hanh-kinh-doanh-1963986-jv
Marketing Manager,Công Ty TNHH Magic Education,Hồ Chí Minh,"299 Đường Tân Sơn, phường 12, Tân Bình, Hồ Chí Minh, Việt Nam",Trưởng phòng,25.000.000 - 35.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/marketing-manager-1962597-jv
FA Technician,Công Ty TNHH Techtronic Industries Việt Nam Manufacturing,Hồ Chí Minh,"Lô A3.1, Khu A3, Đường D2&N2, Khu công nghiệp Tân Phú Trung, Xã Củ Chi, Thành phố Hồ Chí Minh, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/fa-technician-1963954-jv
Kỹ Sư QS Xây Dựng,Công ty TNHH DK BUILD,Đồng Nai,Sân bay quốc tế Long Thành,Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/ky-su-qs-xay-dung-1963966-jv
Environment Engineer,Samsung Electronics HCMC CE Complex,Hồ Chí Minh,"Lot I-11, Road D2, Saigon Hi-Tech Park, Tang Nhon Phu B Ward, Thu Duc City",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/environment-engineer--1963990-jv
Chuyên Viên Đấu Thầu / Bidding Specialist,"China Construction Shenzhen Decoration Co.,Ltd",Hà Nội,"Tasco building-Me Tri new urban area-Pham Hung-Me Tri ward, Nam Tu Liem",Nhân viên,25.000.000 - 35.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/chuyen-vien-djau-thau-bidding-specialist-1963945-jv
Registration Executive,CÔNG TY TNHH AB AGRI VIỆT NAM,Hồ Chí Minh,"Floor 6A2 Viettel Complex Building, 285 Cach Mang Thang 8, Hoa Hung Ward",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/registration-executive-1963961-jv
Interior Designer,"China Construction Shenzhen Decoration Co.,Ltd",Hà Nội,"Tasco building-Me Tri new urban area-Pham Hung-Me Tri ward, Nam Tu Liem",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/interior-designer-1963944-jv
Sales Management Assistant,Lotte Mall West Lake Hanoi,Hà Nội,"LOTTE MALL West Lake Hanoi, 683 Lạc Long Quân, Phú Thượng, Tây Hồ, Hà Nội",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/sales-management-assistant--1963977-jv
3D Design & Implementation Specialist (Remote),Clo Virtual Fashion,Hà Nội,Remote,Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/3d-design-implementation-specialist-remote-1963975-jv
Chuyên Viên Vận Hành Kinh Doanh,Công Ty Cổ Phần Phát Triển Kinh Doanh Thịnh Phát - Đối Tác Chiến Lược Của Ngân Hàng VPBank,Hà Nội,"Tầng 22, 24 Tháp C tòa nhà Central Point, 219 Trung Kính, Hà Nội",Trưởng phòng,17.000.000 - 20.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/chuyen-vien-van-hanh-kinh-doanh-1963986-jv
Marketing Manager,Công Ty TNHH Magic Education,Hồ Chí Minh,"299 Đường Tân Sơn, phường 12, Tân Bình, Hồ Chí Minh, Việt Nam",Trưởng phòng,25.000.000 - 35.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/marketing-manager-1962597-jv
FA Technician,Công Ty TNHH Techtronic Industries Việt Nam Manufacturing,Hồ Chí Minh,"Lô A3.1, Khu A3, Đường D2&N2, Khu công nghiệp Tân Phú Trung, Xã Củ Chi, Thành phố Hồ Chí Minh, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/fa-technician-1963954-jv
Kỹ Sư QS Xây Dựng,Công ty TNHH DK BUILD,Đồng Nai,Sân bay quốc tế Long Thành,Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/ky-su-qs-xay-dung-1963966-jv
Environment Engineer,Samsung Electronics HCMC CE Complex,Hồ Chí Minh,"Lot I-11, Road D2, Saigon Hi-Tech Park, Tang Nhon Phu B Ward, Thu Duc City",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/environment-engineer--1963990-jv
Chuyên Viên Đấu Thầu / Bidding Specialist,"China Construction Shenzhen Decoration Co.,Ltd",Hà Nội,"Tasco building-Me Tri new urban area-Pham Hung-Me Tri ward, Nam Tu Liem",Nhân viên,25.000.000 - 35.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/chuyen-vien-djau-thau-bidding-specialist-1963945-jv
Registration Executive,CÔNG TY TNHH AB AGRI VIỆT NAM,Hồ Chí Minh,"Floor 6A2 Viettel Complex Building, 285 Cach Mang Thang 8, Hoa Hung Ward",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/registration-executive-1963961-jv
Interior Designer,"China Construction Shenzhen Decoration Co.,Ltd",Hà Nội,"Tasco building-Me Tri new urban area-Pham Hung-Me Tri ward, Nam Tu Liem",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/interior-designer-1963944-jv
Sales Management Assistant,Lotte Mall West Lake Hanoi,Hà Nội,"LOTTE MALL West Lake Hanoi, 683 Lạc Long Quân, Phú Thượng, Tây Hồ, Hà Nội",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/sales-management-assistant--1963977-jv
3D Design & Implementation Specialist (Remote),Clo Virtual Fashion,Hà Nội,Remote,Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/3d-design-implementation-specialist-remote-1963975-jv
