Tên công việc,Tên công ty,Nơi làm việc,Địa chỉ cụ thể,Cấp bậc,Mức lương (VND),Ngày đăng tin,Ngày hết hạn,Link
Senior Media Performance Marketing Executive,AMOREPACIFIC Vietnam Company Limited,Hồ Chí Minh,"4A Floor, Vincom Center, 72 Le Thanh Ton, HCMC",Nhân viên,1.000 - 1.200 VND,2025-09-24,2025-10-24,https://www.vietnamworks.com/senior-media-performance-marketing-executive-1961678-jv
SMT Service Engineer,"Panasonic Vietnam Co.,ltd","Hà Nam, Hồ Chí Minh, Đồng Nai","Ha Nam; 7th Floor, E-town Building, 364 Cong Hoa, Ward 13, Tan Binh District, HCM City; Dong Nai",Nhân viên,Thỏa thuận,2025-09-24,2025-10-24,https://www.vietnamworks.com/smt-service-engineer-8--1961672-jv
Navigos Search | Senior Recruitment Consultant,Navigos Group,Hồ Chí Minh,"E. Town Central, 11 Đoàn Văn Bơ, phường 13, Quận 4, Hồ Chí Minh, Việt Nam",Nhân viên,Từ 500 VND,2025-09-24,2025-10-24,https://www.vietnamworks.com/navigos-search-senior-recruitment-consultant-1961701-jv
Hyosung and HS Hyosung Gongchae 2025 Tuyển Dụng 50 Vị Trí Dành Cho Ứng Viên Mới Ra Trường hoặc Dưới 2 Năm Kinh Nghiệm,"Hyosung Vietnam Ltd., Co","Đồng Nai, Hồ Chí Minh","N2 Street, Nhon Trach 5 IZ, Hiep Phuoc Town, Nhon Trach District, Dong Nai Province; 72 Lê Thánh Tôn, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Mới Tốt Nghiệp,450 - 550 VND,2025-09-24,2025-10-24,https://www.vietnamworks.com/hyosung-and-hs-hyosung-gongchae-2025-tuyen-dung-50-vi-tri-danh-cho-ung-vien-moi-ra-truong-hoac-duoi-2-nam-kinh-nghiem-1960521-jv
Hyosung and HS Hyosung Gongchae Program 2025 Recruiting 50 Positions for Freshers or Below 2 Years of Experiences,"Hyosung Vietnam Ltd., Co","Đồng Nai, Hồ Chí Minh","N2 Street, Nhon Trach 5 IZ, Hiep Phuoc Town, Nhon Trach District, Dong Nai Province; 72 Lê Thánh Tôn, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Nhân viên,450 - 550 VND,2025-09-24,2025-10-24,https://www.vietnamworks.com/hyosung-and-hs-hyosung-gongchae-program-2025-recruiting-50-positions-for-freshers-or-below-2-years-of-experiences-1960523-jv
Architects | Kiến Trúc Sư,Steelman Partners Vietnam,Hồ Chí Minh,"Tòa nhà Itower, Số 49, Đường Phạm Ngọc Thạch, Phường Xuân Hòa, TPHCM",Nhân viên,Thỏa thuận,2025-09-22,2025-10-22,https://www.vietnamworks.com/architects-kien-truc-su--1960801-jv
Tổng Đài Viên Dành Cho Khách Hàng Doanh Nghiệp - 对公客服岗位工作职责,Bank Of China (Hong Kong) Limited - Hochiminh City Branch,Hồ Chí Minh,"Saigon Times Square, Bến Nghé, District 1, Ho Chi Minh City, Vietnam",Nhân viên,Thỏa thuận,2025-09-22,2025-10-22,https://www.vietnamworks.com/tong-djai-vien-danh-cho-khach-hang-doanh-nghiep-1960900-jv
Giám Đốc Marketing Mảng Giáo Dục,Cen Group,Hà Nội,"Tầng 4, Tòa nhà Golden Palm, 21 Lê Văn Lương, Thanh Xuân, Hà Nội",Giám Đốc và Cấp Cao Hơn,30.000.000 - 50.000.000 VND,2025-09-17,2025-10-17,https://www.vietnamworks.com/giam-doc-marketing-mang-giao-duc-1958852-jv
Product Development Engineering Staff (New Factory),Công ty TNHH Panasonic Electric Works Việt Nam,Bình Dương,"No. 33 VSIP II-A, Street No. 32, Vietnam-Singapore Industrial Park II-A, Tan Binh Commune, Bac Tan Uyen District, Binh Duong Province, Vietnam",Nhân viên,Thỏa thuận,2025-09-17,2025-10-17,https://www.vietnamworks.com/product-development-engineering-staff-new-factory-1958862-jv
"Chuyên Viên Kiến Trúc (Kiến trúc, Cảnh quan, Nội thất, Artwork, VCGT)",Công Ty Cổ Phần Vinhomes,Hà Nội,"VP tập đoàn Vingroup, số 7 đường Bằng Lăng, KĐT Vinhomes Riverside, Long Biên, HN",Nhân viên,Từ 1.500 VND,2025-09-17,2025-10-17,https://www.vietnamworks.com/chuyen-vien-kien-truc-kien-truc-canh-quan-noi-that-artwork-vcgt-1958866-jv
Senior Media Performance Marketing Executive,AMOREPACIFIC Vietnam Company Limited,Hồ Chí Minh,"4A Floor, Vincom Center, 72 Le Thanh Ton, HCMC",Nhân viên,1.000 - 1.200 VND,2025-09-24,2025-10-24,https://www.vietnamworks.com/senior-media-performance-marketing-executive-1961678-jv
SMT Service Engineer,"Panasonic Vietnam Co.,ltd","Hà Nam, Hồ Chí Minh, Đồng Nai","Ha Nam; 7th Floor, E-town Building, 364 Cong Hoa, Ward 13, Tan Binh District, HCM City; Dong Nai",Nhân viên,Thỏa thuận,2025-09-24,2025-10-24,https://www.vietnamworks.com/smt-service-engineer-8--1961672-jv
Navigos Search | Senior Recruitment Consultant,Navigos Group,Hồ Chí Minh,"E. Town Central, 11 Đoàn Văn Bơ, phường 13, Quận 4, Hồ Chí Minh, Việt Nam",Nhân viên,Từ 500 VND,2025-09-24,2025-10-24,https://www.vietnamworks.com/navigos-search-senior-recruitment-consultant-1961701-jv
Hyosung and HS Hyosung Gongchae 2025 Tuyển Dụng 50 Vị Trí Dành Cho Ứng Viên Mới Ra Trường hoặc Dưới 2 Năm Kinh Nghiệm,"Hyosung Vietnam Ltd., Co","Đồng Nai, Hồ Chí Minh","N2 Street, Nhon Trach 5 IZ, Hiep Phuoc Town, Nhon Trach District, Dong Nai Province; 72 Lê Thánh Tôn, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Mới Tốt Nghiệp,450 - 550 VND,2025-09-24,2025-10-24,https://www.vietnamworks.com/hyosung-and-hs-hyosung-gongchae-2025-tuyen-dung-50-vi-tri-danh-cho-ung-vien-moi-ra-truong-hoac-duoi-2-nam-kinh-nghiem-1960521-jv
Hyosung and HS Hyosung Gongchae Program 2025 Recruiting 50 Positions for Freshers or Below 2 Years of Experiences,"Hyosung Vietnam Ltd., Co","Đồng Nai, Hồ Chí Minh","N2 Street, Nhon Trach 5 IZ, Hiep Phuoc Town, Nhon Trach District, Dong Nai Province; 72 Lê Thánh Tôn, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Nhân viên,450 - 550 VND,2025-09-24,2025-10-24,https://www.vietnamworks.com/hyosung-and-hs-hyosung-gongchae-program-2025-recruiting-50-positions-for-freshers-or-below-2-years-of-experiences-1960523-jv
Process Engineer (IE Engineer),"Gentherm Vietnam CO., LTD","Ninh Bình, Hà Nam","Ninh Bình, Vietnam; Dong Van II Industrial Zone, Bach Thuong Commune, Duy Tien District, Ha Nam Province",Nhân viên,Thỏa thuận,2025-09-24,2025-10-24,https://www.vietnamworks.com/process-engineer-ie-engineer--1962126-jv
"Lập Trình Viên Phần Mềm (Back-End, Front-End, Fullstack)","Công Ty TNHH Thiết Bị Minh Tâm (Mitalab Co., Ltd)",Hà Nội,"Tòa nhà Mitalab, 76 Giảng Võ, Đống Đa, Hà Nội",Nhân viên,Thỏa thuận,2025-09-16,2025-10-16,https://www.vietnamworks.com/lap-trinh-vien-phan-mem-back-end-front-end-fullstack-1958705-jv
Tổng Đài Viên Dành Cho Khách Hàng Doanh Nghiệp - 对公客服岗位工作职责,Bank Of China (Hong Kong) Limited - Hochiminh City Branch,Hồ Chí Minh,"Saigon Times Square, Bến Nghé, District 1, Ho Chi Minh City, Vietnam",Nhân viên,Thỏa thuận,2025-09-22,2025-10-22,https://www.vietnamworks.com/tong-djai-vien-danh-cho-khach-hang-doanh-nghiep-1960900-jv
General Affair Staff,HYUNDAI Kefico,Hải Dương,Lô XN 01 – Khu công nghiệp Đại An – P. Tứ Minh – TP. Hải Phòng (Hải Dương cũ),Nhân viên,Thỏa thuận,2025-09-25,2025-10-25,https://www.vietnamworks.com/general-affair-staff--1962243-jv
Giám Đốc Marketing Mảng Giáo Dục,Cen Group,Hà Nội,"Tầng 4, Tòa nhà Golden Palm, 21 Lê Văn Lương, Thanh Xuân, Hà Nội",Giám Đốc và Cấp Cao Hơn,30.000.000 - 50.000.000 VND,2025-09-17,2025-10-17,https://www.vietnamworks.com/giam-doc-marketing-mang-giao-duc-1958852-jv
Product Development Engineering Staff (New Factory),Công ty TNHH Panasonic Electric Works Việt Nam,Bình Dương,"No. 33 VSIP II-A, Street No. 32, Vietnam-Singapore Industrial Park II-A, Tan Binh Commune, Bac Tan Uyen District, Binh Duong Province, Vietnam",Nhân viên,Thỏa thuận,2025-09-17,2025-10-17,https://www.vietnamworks.com/product-development-engineering-staff-new-factory-1958862-jv
"Chuyên Viên Kiến Trúc (Kiến trúc, Cảnh quan, Nội thất, Artwork, VCGT)",Công Ty Cổ Phần Vinhomes,Hà Nội,"VP tập đoàn Vingroup, số 7 đường Bằng Lăng, KĐT Vinhomes Riverside, Long Biên, HN",Nhân viên,Từ 1.500 VND,2025-09-17,2025-10-17,https://www.vietnamworks.com/chuyen-vien-kien-truc-kien-truc-canh-quan-noi-that-artwork-vcgt-1958866-jv
Senior Media Performance Marketing Executive,AMOREPACIFIC Vietnam Company Limited,Hồ Chí Minh,"4A Floor, Vincom Center, 72 Le Thanh Ton, HCMC",Nhân viên,1.000 - 1.200 VND,2025-09-24,2025-10-24,https://www.vietnamworks.com/senior-media-performance-marketing-executive-1961678-jv
Hyosung and HS Hyosung Gongchae 2025 Tuyển Dụng 50 Vị Trí Dành Cho Ứng Viên Mới Ra Trường hoặc Dưới 2 Năm Kinh Nghiệm,"Hyosung Vietnam Ltd., Co","Đồng Nai, Hồ Chí Minh","N2 Street, Nhon Trach 5 IZ, Hiep Phuoc Town, Nhon Trach District, Dong Nai Province; 72 Lê Thánh Tôn, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Mới Tốt Nghiệp,450 - 550 VND,2025-09-24,2025-10-24,https://www.vietnamworks.com/hyosung-and-hs-hyosung-gongchae-2025-tuyen-dung-50-vi-tri-danh-cho-ung-vien-moi-ra-truong-hoac-duoi-2-nam-kinh-nghiem-1960521-jv
Hyosung and HS Hyosung Gongchae Program 2025 Recruiting 50 Positions for Freshers or Below 2 Years of Experiences,"Hyosung Vietnam Ltd., Co","Đồng Nai, Hồ Chí Minh","N2 Street, Nhon Trach 5 IZ, Hiep Phuoc Town, Nhon Trach District, Dong Nai Province; 72 Lê Thánh Tôn, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Nhân viên,450 - 550 VND,2025-09-24,2025-10-24,https://www.vietnamworks.com/hyosung-and-hs-hyosung-gongchae-program-2025-recruiting-50-positions-for-freshers-or-below-2-years-of-experiences-1960523-jv
Tổng Đài Viên Dành Cho Khách Hàng Doanh Nghiệp - 对公客服岗位工作职责,Bank Of China (Hong Kong) Limited - Hochiminh City Branch,Hồ Chí Minh,"Saigon Times Square, Bến Nghé, District 1, Ho Chi Minh City, Vietnam",Nhân viên,Thỏa thuận,2025-09-22,2025-10-22,https://www.vietnamworks.com/tong-djai-vien-danh-cho-khach-hang-doanh-nghiep-1960900-jv
Nhân Viên Kỹ Thuật Triển Khai,Công Ty Cổ Phần Phát Triển Công Nghệ TECHPRO,"Hồ Chí Minh, Hà Nội","Lầu 3, Tòa nhà The STA, số 120 Kha Vạn Cân, phường Hiệp Bình Chánh, thành phố Thủ Đức, thành phố Hồ Chí Minh; Tòa nhà VTC Online số 18 Tam Trinh, Phường Minh Khai, Quận Hai Bà Trưng, TP Hà Nội",Nhân viên,15.000.000 - 18.000.000 VND,2025-09-22,2025-10-22,https://www.vietnamworks.com/nhan-vien-ky-thuat-trien-khai-1945593-jv
Chuyên Gia Pháp Chế,Công Ty Tài Chính Trách Nhiệm Hữu Hạn MB Shinsei (Mcredit),Hà Nội,"21 Cát Linh, Đống Đa, Hà Nội, Việt Nam",Nhân viên,Thỏa thuận,2025-09-22,2025-10-22,https://www.vietnamworks.com/chuyen-gia-phap-che-1943357-jv
Nhân Viên Kỹ Thuật Giải Pháp - Ileap,Công Ty Cổ Phần Phát Triển Công Nghệ TECHPRO,Hà Nội,"Tầng 2, tòa VTC Online, 18 Tam Trinh, Hà Nội.",Nhân viên,12.000.000 - 15.000.000 VND,2025-09-22,2025-10-22,https://www.vietnamworks.com/nhan-vien-ky-thuat-giai-phap-ileap-1945594-jv
Process Engineer (IE Engineer),"Gentherm Vietnam CO., LTD","Ninh Bình, Hà Nam","Ninh Bình, Vietnam; Dong Van II Industrial Zone, Bach Thuong Commune, Duy Tien District, Ha Nam Province",Nhân viên,Thỏa thuận,2025-09-24,2025-10-24,https://www.vietnamworks.com/process-engineer-ie-engineer--1962126-jv
"Lập Trình Viên Phần Mềm (Back-End, Front-End, Fullstack)","Công Ty TNHH Thiết Bị Minh Tâm (Mitalab Co., Ltd)",Hà Nội,"Tòa nhà Mitalab, 76 Giảng Võ, Đống Đa, Hà Nội",Nhân viên,Thỏa thuận,2025-09-16,2025-10-16,https://www.vietnamworks.com/lap-trinh-vien-phan-mem-back-end-front-end-fullstack-1958705-jv
Architects | Kiến Trúc Sư,Steelman Partners Vietnam,Hồ Chí Minh,"Tòa nhà Itower, Số 49, Đường Phạm Ngọc Thạch, Phường Xuân Hòa, TPHCM",Nhân viên,Thỏa thuận,2025-09-22,2025-10-22,https://www.vietnamworks.com/architects-kien-truc-su--1960801-jv
Giám Đốc Quan Hệ Khách Hàng - Phòng Lưu Ký Chứng Khoán & NH Giám Sát - Trung Tâm Ngân Hàng Giao Dịch,VPBank - Https://tuyendung.vpbank.com.vn/,"Hà Nội, Hồ Chí Minh","Hà Nội, Việt Nam; Ho Chi Minh",Trưởng phòng,Thỏa thuận,2025-09-22,2025-10-22,https://www.vietnamworks.com/giam-djoc-quan-he-khach-hang-phong-luu-ky-chung-khoan-and-nh-giam-sat-trung-tam-ngan-hang-giao-dich-1960671-jv
Hyosung and HS Hyosung Gongchae 2025 Tuyển Dụng 50 Vị Trí Dành Cho Ứng Viên Mới Ra Trường hoặc Dưới 2 Năm Kinh Nghiệm,"Hyosung Vietnam Ltd., Co","Đồng Nai, Hồ Chí Minh","N2 Street, Nhon Trach 5 IZ, Hiep Phuoc Town, Nhon Trach District, Dong Nai Province; 72 Lê Thánh Tôn, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Mới Tốt Nghiệp,450 - 550 VND,2025-09-24,2025-10-24,https://www.vietnamworks.com/hyosung-and-hs-hyosung-gongchae-2025-tuyen-dung-50-vi-tri-danh-cho-ung-vien-moi-ra-truong-hoac-duoi-2-nam-kinh-nghiem-1960521-jv
Hyosung and HS Hyosung Gongchae Program 2025 Recruiting 50 Positions for Freshers or Below 2 Years of Experiences,"Hyosung Vietnam Ltd., Co","Đồng Nai, Hồ Chí Minh","N2 Street, Nhon Trach 5 IZ, Hiep Phuoc Town, Nhon Trach District, Dong Nai Province; 72 Lê Thánh Tôn, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Nhân viên,450 - 550 VND,2025-09-24,2025-10-24,https://www.vietnamworks.com/hyosung-and-hs-hyosung-gongchae-program-2025-recruiting-50-positions-for-freshers-or-below-2-years-of-experiences-1960523-jv
Process Engineer (IE Engineer),"Gentherm Vietnam CO., LTD","Ninh Bình, Hà Nam","Ninh Bình, Vietnam; Dong Van II Industrial Zone, Bach Thuong Commune, Duy Tien District, Ha Nam Province",Nhân viên,Thỏa thuận,2025-09-24,2025-10-24,https://www.vietnamworks.com/process-engineer-ie-engineer--1962126-jv
"Lập Trình Viên Phần Mềm (Back-End, Front-End, Fullstack)","Công Ty TNHH Thiết Bị Minh Tâm (Mitalab Co., Ltd)",Hà Nội,"Tòa nhà Mitalab, 76 Giảng Võ, Đống Đa, Hà Nội",Nhân viên,Thỏa thuận,2025-09-16,2025-10-16,https://www.vietnamworks.com/lap-trinh-vien-phan-mem-back-end-front-end-fullstack-1958705-jv
Tổng Đài Viên Dành Cho Khách Hàng Doanh Nghiệp - 对公客服岗位工作职责,Bank Of China (Hong Kong) Limited - Hochiminh City Branch,Hồ Chí Minh,"Saigon Times Square, Bến Nghé, District 1, Ho Chi Minh City, Vietnam",Nhân viên,Thỏa thuận,2025-09-22,2025-10-22,https://www.vietnamworks.com/tong-djai-vien-danh-cho-khach-hang-doanh-nghiep-1960900-jv
General Affair Staff,HYUNDAI Kefico,Hải Dương,Lô XN 01 – Khu công nghiệp Đại An – P. Tứ Minh – TP. Hải Phòng (Hải Dương cũ),Nhân viên,Thỏa thuận,2025-09-25,2025-10-25,https://www.vietnamworks.com/general-affair-staff--1962243-jv
Giám Đốc Marketing Mảng Giáo Dục,Cen Group,Hà Nội,"Tầng 4, Tòa nhà Golden Palm, 21 Lê Văn Lương, Thanh Xuân, Hà Nội",Giám Đốc và Cấp Cao Hơn,30.000.000 - 50.000.000 VND,2025-09-17,2025-10-17,https://www.vietnamworks.com/giam-doc-marketing-mang-giao-duc-1958852-jv
Product Development Engineering Staff (New Factory),Công ty TNHH Panasonic Electric Works Việt Nam,Bình Dương,"No. 33 VSIP II-A, Street No. 32, Vietnam-Singapore Industrial Park II-A, Tan Binh Commune, Bac Tan Uyen District, Binh Duong Province, Vietnam",Nhân viên,Thỏa thuận,2025-09-17,2025-10-17,https://www.vietnamworks.com/product-development-engineering-staff-new-factory-1958862-jv
"Chuyên Viên Kiến Trúc (Kiến trúc, Cảnh quan, Nội thất, Artwork, VCGT)",Công Ty Cổ Phần Vinhomes,Hà Nội,"VP tập đoàn Vingroup, số 7 đường Bằng Lăng, KĐT Vinhomes Riverside, Long Biên, HN",Nhân viên,Từ 1.500 VND,2025-09-17,2025-10-17,https://www.vietnamworks.com/chuyen-vien-kien-truc-kien-truc-canh-quan-noi-that-artwork-vcgt-1958866-jv
Senior Media Performance Marketing Executive,AMOREPACIFIC Vietnam Company Limited,Hồ Chí Minh,"4A Floor, Vincom Center, 72 Le Thanh Ton, HCMC",Nhân viên,1.000 - 1.200 VND,2025-09-24,2025-10-24,https://www.vietnamworks.com/senior-media-performance-marketing-executive-1961678-jv
Hyosung and HS Hyosung Gongchae 2025 Tuyển Dụng 50 Vị Trí Dành Cho Ứng Viên Mới Ra Trường hoặc Dưới 2 Năm Kinh Nghiệm,"Hyosung Vietnam Ltd., Co","Đồng Nai, Hồ Chí Minh","N2 Street, Nhon Trach 5 IZ, Hiep Phuoc Town, Nhon Trach District, Dong Nai Province; 72 Lê Thánh Tôn, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Mới Tốt Nghiệp,450 - 550 VND,2025-09-24,2025-10-24,https://www.vietnamworks.com/hyosung-and-hs-hyosung-gongchae-2025-tuyen-dung-50-vi-tri-danh-cho-ung-vien-moi-ra-truong-hoac-duoi-2-nam-kinh-nghiem-1960521-jv
Hyosung and HS Hyosung Gongchae Program 2025 Recruiting 50 Positions for Freshers or Below 2 Years of Experiences,"Hyosung Vietnam Ltd., Co","Đồng Nai, Hồ Chí Minh","N2 Street, Nhon Trach 5 IZ, Hiep Phuoc Town, Nhon Trach District, Dong Nai Province; 72 Lê Thánh Tôn, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Nhân viên,450 - 550 VND,2025-09-24,2025-10-24,https://www.vietnamworks.com/hyosung-and-hs-hyosung-gongchae-program-2025-recruiting-50-positions-for-freshers-or-below-2-years-of-experiences-1960523-jv
Process Engineer (IE Engineer),"Gentherm Vietnam CO., LTD","Ninh Bình, Hà Nam","Ninh Bình, Vietnam; Dong Van II Industrial Zone, Bach Thuong Commune, Duy Tien District, Ha Nam Province",Nhân viên,Thỏa thuận,2025-09-24,2025-10-24,https://www.vietnamworks.com/process-engineer-ie-engineer--1962126-jv
"Lập Trình Viên Phần Mềm (Back-End, Front-End, Fullstack)","Công Ty TNHH Thiết Bị Minh Tâm (Mitalab Co., Ltd)",Hà Nội,"Tòa nhà Mitalab, 76 Giảng Võ, Đống Đa, Hà Nội",Nhân viên,Thỏa thuận,2025-09-16,2025-10-16,https://www.vietnamworks.com/lap-trinh-vien-phan-mem-back-end-front-end-fullstack-1958705-jv
Tổng Đài Viên Dành Cho Khách Hàng Doanh Nghiệp - 对公客服岗位工作职责,Bank Of China (Hong Kong) Limited - Hochiminh City Branch,Hồ Chí Minh,"Saigon Times Square, Bến Nghé, District 1, Ho Chi Minh City, Vietnam",Nhân viên,Thỏa thuận,2025-09-22,2025-10-22,https://www.vietnamworks.com/tong-djai-vien-danh-cho-khach-hang-doanh-nghiep-1960900-jv
General Affair Staff,HYUNDAI Kefico,Hải Dương,Lô XN 01 – Khu công nghiệp Đại An – P. Tứ Minh – TP. Hải Phòng (Hải Dương cũ),Nhân viên,Thỏa thuận,2025-09-25,2025-10-25,https://www.vietnamworks.com/general-affair-staff--1962243-jv
Giám Đốc Marketing Mảng Giáo Dục,Cen Group,Hà Nội,"Tầng 4, Tòa nhà Golden Palm, 21 Lê Văn Lương, Thanh Xuân, Hà Nội",Giám Đốc và Cấp Cao Hơn,30.000.000 - 50.000.000 VND,2025-09-17,2025-10-17,https://www.vietnamworks.com/giam-doc-marketing-mang-giao-duc-1958852-jv
Product Development Engineering Staff (New Factory),Công ty TNHH Panasonic Electric Works Việt Nam,Bình Dương,"No. 33 VSIP II-A, Street No. 32, Vietnam-Singapore Industrial Park II-A, Tan Binh Commune, Bac Tan Uyen District, Binh Duong Province, Vietnam",Nhân viên,Thỏa thuận,2025-09-17,2025-10-17,https://www.vietnamworks.com/product-development-engineering-staff-new-factory-1958862-jv
"Chuyên Viên Kiến Trúc (Kiến trúc, Cảnh quan, Nội thất, Artwork, VCGT)",Công Ty Cổ Phần Vinhomes,Hà Nội,"VP tập đoàn Vingroup, số 7 đường Bằng Lăng, KĐT Vinhomes Riverside, Long Biên, HN",Nhân viên,Từ 1.500 VND,2025-09-17,2025-10-17,https://www.vietnamworks.com/chuyen-vien-kien-truc-kien-truc-canh-quan-noi-that-artwork-vcgt-1958866-jv
Senior Media Performance Marketing Executive,AMOREPACIFIC Vietnam Company Limited,Hồ Chí Minh,"4A Floor, Vincom Center, 72 Le Thanh Ton, HCMC",Nhân viên,1.000 - 1.200 VND,2025-09-24,2025-10-24,https://www.vietnamworks.com/senior-media-performance-marketing-executive-1961678-jv
Hyosung and HS Hyosung Gongchae 2025 Tuyển Dụng 50 Vị Trí Dành Cho Ứng Viên Mới Ra Trường hoặc Dưới 2 Năm Kinh Nghiệm,"Hyosung Vietnam Ltd., Co","Đồng Nai, Hồ Chí Minh","N2 Street, Nhon Trach 5 IZ, Hiep Phuoc Town, Nhon Trach District, Dong Nai Province; 72 Lê Thánh Tôn, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Mới Tốt Nghiệp,450 - 550 VND,2025-09-24,2025-10-24,https://www.vietnamworks.com/hyosung-and-hs-hyosung-gongchae-2025-tuyen-dung-50-vi-tri-danh-cho-ung-vien-moi-ra-truong-hoac-duoi-2-nam-kinh-nghiem-1960521-jv
Hyosung and HS Hyosung Gongchae Program 2025 Recruiting 50 Positions for Freshers or Below 2 Years of Experiences,"Hyosung Vietnam Ltd., Co","Đồng Nai, Hồ Chí Minh","N2 Street, Nhon Trach 5 IZ, Hiep Phuoc Town, Nhon Trach District, Dong Nai Province; 72 Lê Thánh Tôn, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Nhân viên,450 - 550 VND,2025-09-24,2025-10-24,https://www.vietnamworks.com/hyosung-and-hs-hyosung-gongchae-program-2025-recruiting-50-positions-for-freshers-or-below-2-years-of-experiences-1960523-jv
